id,title,parent,entity,type,town,owner,operator,count_approved,monthly,reg_date,is_active,size,size_in,size_out,indoor_area_per_child,shuttle,after_care,pre_public,penalty_count,total_fine,nonmonetary_sanction_count
12e13348-be68-4038-bc53-b123a74ee353,新北市私立卡兒堡幼兒園,新北市私立卡兒堡幼兒園,新北市私立卡兒堡幼兒園,私立,永和區,張鈺淳,,30,16417,1999/10/30,1,138.21,138.21,,4.61,0,0,無,0,0,0
130d35d4-6b73-4a4a-942f-5b6bf6f027f0,新北市私立英嘉幼兒園,新北市私立英嘉幼兒園,新北市私立英嘉幼兒園,私立,三重區,楊明潭,,300,19033,1959/07/20,1,429.0,297.0,132.0,0.99,0,0,無,1,60000,0
13139b3b-c2dd-493f-b23f-6a47fa47ce0b,新北市汐止區北港國民小學附設幼兒園,新北市汐止區北港國民小學附設幼兒園,新北市汐止區北港國民小學附設幼兒園,公立,汐止區,林素滿,,30,3706,1999/08/21,1,292.8,247.8,45.0,8.26,0,0,無,0,0,0
131f7ce0-8226-4ceb-a412-3d8be943d4f7,新北市私立三重忠孝幼兒園,新北市私立三重忠孝幼兒園,新北市私立三重忠孝幼兒園,私立,三重區,李慶成,,60,3750,1983/03/19,1,355.1,165.1,190.0,2.75,0,0,113-115,0,0,0
1356fdaa-9960-4660-a2d3-01ec0d1aa046,財團法人享翔葉克膜教育基金會附設新北市私立翔耀幼兒園,財團法人享翔葉克膜教育基金會附設新北市私立翔耀幼兒園,財團法人享翔葉克膜教育基金會附設新北市私立翔耀幼兒園,私立,三峽區,陳益川,,66,4600,2021/02/02,1,396.71,276.68,120.03,4.19,0,0,114-115,0,0,0
135cf610-4b12-4d39-a571-14348cb1634c,新北市私立宜德幼兒園,新北市私立宜德幼兒園,新北市私立宜德幼兒園,私立,三重區,陳金鳳,,37,3750,2000/07/11,1,132.75,132.75,,3.59,0,0,113-115,0,0,0
1380519e-c032-409f-b6e3-1cae67f0edc7,新北市泰山區明志國民小學附設幼兒園,新北市泰山區明志國民小學附設幼兒園,新北市泰山區明志國民小學附設幼兒園,公立,泰山區,劉道德,,196,3728,1989/08/30,1,1540.0,910.0,630.0,4.64,0,0,無,0,0,0
13a401e6-bb30-4a85-9633-bc6fed8e2130,新北市蘆洲區仁愛國民小學附設幼兒園,新北市蘆洲區仁愛國民小學附設幼兒園,新北市蘆洲區仁愛國民小學附設幼兒園,公立,蘆洲區,陳志哲,,256,3728,2000/10/25,1,1915.0,1417.0,498.0,5.54,0,0,無,0,0,0
13b5ae47-69e7-48e4-8122-8feea339718f,社團法人新竹市教保人員協會附設新北市私立新莊聯合幼兒園,社團法人新竹市教保人員協會附設新北市私立新莊聯合幼兒園,社團法人新竹市教保人員協會附設新北市私立新莊聯合幼兒園,私立,新莊區,許玉齡,,105,14000,2018/07/27,1,669.6,327.7,341.9,3.12,0,0,無,0,0,0
148001c6-5150-43d5-8a64-5937a9dd2e3a,新北市私立維珍妮幼兒園,新北市私立維珍妮幼兒園,新北市私立維珍妮幼兒園,私立,五股區,黃桂貞,,40,12483,2002/05/06,1,321.25,305.25,,7.63,0,0,無,14,1287000,2
1491ce09-9d8d-4a95-b40f-b7b2644942fd,財團法人新北市樹林基督長老教會附設新北市私立牧人幼兒園,財團法人新北市樹林基督長老教會附設新北市私立牧人幼兒園,財團法人新北市樹林基督長老教會附設新北市私立牧人幼兒園,私立,樹林區,,,150,11909,1995/03/21,1,1957.0,1543.0,414.0,10.29,0,0,無,0,0,0
14bf14e5-0d43-454d-9211-4703a1c60b9b,新北市私立實踐菁英幼兒園,新北市私立實踐菁英幼兒園,新北市私立實踐菁英幼兒園,私立,中和區,莊吉田,,60,16367,2017/07/24,1,309.49,189.38,120.11,3.16,0,0,無,3,75000,0
14fb4d1a-738c-4c97-9829-2d98bb5bfe37,新北市私立榮欣幼兒園,新北市私立榮欣幼兒園,新北市私立榮欣幼兒園,私立,新莊區,陳怡伶,,33,9500,2005/01/17,1,117.2,117.2,,3.55,0,0,無,1,6000,0
158e4a00-dc41-4292-9af2-942b357677bc,新北市私立吉的堡南雅幼兒園,新北市私立吉的堡南雅幼兒園,新北市私立吉的堡南雅幼兒園,私立,板橋區,張嘉真,,102,16300,2011/01/21,1,359.2,359.2,,3.52,0,0,無,2,36000,0
15ab21b9-e681-43d9-941b-a06a3726c398,財團法人臺灣省天主教道明傳教修女會附設新北市私立道明幼兒園,財團法人臺灣省天主教道明傳教修女會附設新北市私立道明幼兒園,財團法人臺灣省天主教道明傳教修女會附設新北市私立道明幼兒園,私立,泰山區,,,90,3750,1986/10/27,1,5876.03,632.0,5244.03,7.02,0,0,113-115,0,0,0
15bf45de-27f8-4367-8446-6f2fd3439851,新北市私立葳肯幼兒園,新北市私立葳肯幼兒園,新北市私立葳肯幼兒園,私立,板橋區,高大晏,,37,4500,2005/07/29,1,157.43,157.43,,4.25,0,0,113-115,2,12000,0
15ec1920-1054-4c4d-ad7e-e1190f28284a,新北市私立正隆幼兒園,新北市私立正隆幼兒園,新北市私立正隆幼兒園,私立,板橋區,林賀年,,50,8500,1986/05/20,1,288.75,288.75,,5.78,0,0,無,0,0,0
15efd19a-3408-4f84-b0b2-babfd10d4d6d,新北市私立英群幼兒園,新北市私立英群幼兒園,新北市私立英群幼兒園,私立,三重區,楊明潭,,92,,2004/05/31,0,322.05,322.05,,3.5,0,0,無,1,6000,0
16089acb-3c92-412b-8c47-5f48466e97d2,新北市私立林肯幼兒園,新北市私立林肯幼兒園,新北市私立林肯幼兒園,私立,新店區,林寶專,,240,18200,2003/06/13,1,2590.0,752.0,1838.0,3.13,0,0,無,3,48000,0
16510117-52e3-4f06-943e-45c2dfe2cc9d,新北市私立愛唯兒幼兒園,新北市私立愛唯兒幼兒園,新北市私立愛唯兒幼兒園,私立,板橋區,郭枝盈,,180,16950,2005/10/03,1,1224.77,813.65,411.12,4.52,0,0,無,1,3000,0
16d21171-c2af-4e60-8478-df98b13c60d0,新北市立瑞芳幼兒園,新北市立瑞芳幼兒園,新北市立瑞芳幼兒園,公立,瑞芳區,周筠珍,,38,3706,1970/01/01,0,281.76,281.76,,7.41,0,0,無,0,0,0
16d2f560-8468-4c43-b75b-a73c3fbb36a8,新北市私立道欣幼兒園,新北市私立道欣幼兒園,新北市私立道欣幼兒園,私立,新店區,洪雅芳,,38,4125,2000/09/26,1,132.05,132.05,,3.48,0,0,113-115,0,0,0
16e7020f-0ece-4bad-a0e5-3d30fef608fb,新北市私立吾米幼兒園,新北市私立吾米幼兒園,新北市私立吾米幼兒園,私立,淡水區,鄞榛言,,320,26033,2023/11/17,1,3386.61,1402.93,1983.68,4.38,0,0,無,0,0,0
176614a5-6766-4db1-812c-4497e114a1ab,新北市私立新仁愛幼兒園,新北市私立新仁愛幼兒園,新北市私立新仁愛幼兒園,私立,泰山區,陳文莉,,73,22500,2017/09/15,1,,,,,0,0,無,3,126000,0
18087f97-a944-441c-96cd-0d01f80eafbc,新北市瑞芳區瓜山國民小學附設幼兒園,新北市瑞芳區瓜山國民小學附設幼兒園,新北市瑞芳區瓜山國民小學附設幼兒園,公立,瑞芳區,沈美慧,,15,3728,1989/08/30,1,284.37,194.37,90.0,12.96,0,0,無,0,0,0
183276c3-2665-4503-af18-4f2ad53f9acf,新北市私立奇異鳥米蘭幼兒園,新北市私立奇異鳥米蘭幼兒園,新北市私立奇異鳥米蘭幼兒園,私立,樹林區,林玉敏,,86,23500,2011/10/12,1,301.0,301.0,,3.5,0,0,無,1,6000,0
1859a3e0-b28f-4d58-a369-db13047b4f0f,新北市樹林區育德國民小學附設幼兒園,新北市樹林區育德國民小學附設幼兒園,新北市樹林區育德國民小學附設幼兒園,公立,樹林區,蔡佩芳,,60,3728,1990/05/10,1,,,,,0,0,無,0,0,0
18eda382-e1ad-4d79-8bbb-f85aa3609387,新北市林口區嘉寶國民小學附設幼兒園,新北市林口區嘉寶國民小學附設幼兒園,新北市林口區嘉寶國民小學附設幼兒園,公立,林口區,邱文良,,30,3728,2012/08/01,1,160.0,100.0,60.0,3.33,0,0,無,0,0,0
18f61e0e-c279-4550-8e68-5eebe8aba5b3,新北市私立新惠幼幼兒園,新北市私立新惠幼幼兒園,新北市私立新惠幼幼兒園,私立,永和區,連秀鳳,,60,22323,1992/04/01,1,297.33,170.33,127.0,2.84,0,0,無,1,6000,0
18f7a431-ab91-46d6-b1ff-96fcbc31dedd,新北市私立蘋果苑幼兒園,新北市私立蘋果苑幼兒園,新北市私立蘋果苑幼兒園,私立,淡水區,黃惠敏,,130,15273,2003/04/29,1,596.15,596.15,,4.59,0,0,無,0,0,0
191cf44e-403f-4a05-b2a2-1d0c9090b390,新北市私立欣明幼兒園,新北市私立欣明幼兒園,新北市私立欣明幼兒園,私立,中和區,黃美滿,,50,3750,1981/04/01,1,276.82,176.0,100.82,3.52,0,0,113-115,0,0,0
1944b465-0b1a-416c-bbb0-f6e70c55c81c,新北市板橋區中山國民小學附設幼兒園,新北市板橋區中山國民小學附設幼兒園,新北市板橋區中山國民小學附設幼兒園,公立,板橋區,陳學添,,180,3728,1963/02/26,1,1360.43,805.87,554.56,4.48,0,0,無,0,0,0
195475f3-7ccf-466b-a5c5-b37f5d6f59cf,新北市立三峽幼兒園,新北市立三峽幼兒園,新北市立三峽幼兒園,公立,三峽區,李麗娟,,85,3706,1970/01/01,1,385.21,385.21,,4.53,0,0,無,0,0,0
19b9ac96-ebb8-49f7-97d0-9d88b2dad1ed,新北市立深坑國民中學附設幼兒園,新北市立深坑國民中學附設幼兒園,新北市立深坑國民中學附設幼兒園,公立,深坑區,李建英,,30,3728,2000/09/13,1,514.0,154.0,360.0,5.13,0,0,無,1,12000,0
19c1a589-4d00-4b3a-b37d-15bd98cc953e,新北市私立椰林幼兒園,新北市私立椰林幼兒園,新北市私立椰林幼兒園,私立,中和區,洪碩亨,,29,4600,2001/07/04,1,116.82,112.0,,3.86,0,0,115-115,8,258000,0
1a2e36e8-a011-45f3-89fe-be7074dbc814,新北市新店區屈尺國民小學附設幼兒園,新北市新店區屈尺國民小學附設幼兒園,新北市新店區屈尺國民小學附設幼兒園,公立,新店區,張漢堯,,30,3728,1993/09/07,1,684.0,384.0,300.0,12.8,0,0,無,0,0,0
1a4557fa-c0f2-42d3-86da-37fd98c5fab3,新北市立泰山國民中學附設幼兒園,新北市立泰山國民中學附設幼兒園,新北市立泰山國民中學附設幼兒園,公立,泰山區,鄭杏玲,,60,3728,2000/09/20,1,393.45,213.45,156.0,3.56,0,0,無,0,0,0
1a80a785-86b6-4d93-bffb-4ec244bbe68e,新北市私立心語仁愛幼兒園,新北市私立心語仁愛幼兒園,新北市私立心語仁愛幼兒園,私立,林口區,劉婕盈,,120,27070,2020/05/19,1,820.77,357.67,463.1,2.98,0,0,無,0,0,0
1ac90d57-47b4-4298-bae7-9ef432d81329,新北市私立野聲幼兒園,新北市私立野聲幼兒園,新北市私立野聲幼兒園,私立,永和區,徐小美,,128,12350,2001/12/21,1,916.0,612.0,304.0,4.78,0,0,無,3,18000,0
1aeb1b0d-48c7-49d0-80d9-554ba10c1a95,新北市私立親親袋鼠幼兒園,新北市私立親親袋鼠幼兒園,新北市私立親親袋鼠幼兒園,私立,新莊區,胡昕蔚,,145,9300,2004/07/22,1,584.64,470.4,114.23,3.24,0,0,無,5,90000,0
1b10e186-c28e-4ea6-8405-6be92b6ba8c4,天主教聖心學校財團法人新北市聖心國民小學附設私立善牧園幼兒園,天主教聖心學校財團法人新北市聖心國民小學附設私立善牧園幼兒園,天主教聖心學校財團法人新北市聖心國民小學附設私立善牧園幼兒園,私立,八里區,林沛英,,210,8123,1997/08/01,1,2208.75,834.94,1373.81,3.98,0,0,無,0,0,0
1b52e758-e9a7-49c0-aacf-8cb74c18e62c,新北市私立福祿貝爾大有幼兒園,新北市私立福祿貝爾大有幼兒園,新北市私立福祿貝爾大有幼兒園,私立,樹林區,黃幸如,,452,23198,2022/09/01,1,3585.482,2286.612,1298.87,5.06,0,0,無,0,0,0
1b66b96d-fc59-4939-a91d-0f1cfe627978,新北市私立天愛幼兒園,新北市私立天愛幼兒園,新北市私立天愛幼兒園,私立,板橋區,黃愛茱,,77,4575,2011/04/06,1,338.98,145.975,124.12,1.9,0,0,114-115,2,63000,0
1b7412f1-13f5-4a8c-a5ca-154cecbfb162,新北市私立新林幼兒園,新北市私立新林幼兒園,新北市私立新林幼兒園,私立,林口區,蔡敦豪,,127,19200,2018/01/15,1,712.66,517.32,195.3,4.07,0,0,無,1,6000,0
1b96c15c-c710-4185-9c6f-9794f5852b3d,新北市私立向日園幼兒園,新北市私立向日園幼兒園,新北市私立向日園幼兒園,私立,新店區,劉庭溱,,42,4540,2000/03/01,1,180.54,180.54,,4.3,0,0,114-115,0,0,0
1b9a086a-a27b-4669-8259-75864828e6b5,新北市私立君格綠園道幼兒園,新北市私立君格綠園道幼兒園,新北市私立君格綠園道幼兒園,私立,汐止區,周麗珍,,92,18839,2001/12/25,1,365.04,322.12,42.92,3.5,0,0,無,0,0,0
1bccb4da-f81d-4c79-b1ca-45d120d2d0be,新北市北大非營利幼兒園(委託明新學校財團法人明新科技大學辦理),新北市北大非營利幼兒園(委託明新學校財團法人明新科技大學辦理),新北市北大非營利幼兒園,非營利,三峽區,呂明峯,明新學校財團法人明新科技大學,182,2000,2017/06/28,1,2857.67,1757.67,1100.0,9.66,0,0,無,1,30000,0
1bed194b-2261-4284-9397-ddc2d6c67d51,新北市私立佳盈幼兒園,新北市私立佳盈幼兒園,新北市私立佳盈幼兒園,私立,汐止區,蔡孟嘉,,180,13800,2003/12/16,1,698.91,698.91,,3.88,0,0,無,1,60000,0
1bf70674-f432-44f9-b054-e0f995de88da,新北市私立華兒園精緻幼兒園,新北市私立華兒園精緻幼兒園,新北市私立華兒園精緻幼兒園,私立,三重區,林錦惠,,61,12615,2005/05/27,1,218.07,218.07,,3.57,0,1,無,1,60000,0
1c85aae3-c95c-4733-a0a9-6836126476bc,新北市私立小博士幼兒園,新北市私立小博士幼兒園,新北市私立小博士幼兒園,私立,中和區,陳奕穎,,255,15800,2001/09/13,1,1075.45,1075.45,,4.22,0,0,無,2,110000,0
1ca62a1e-7925-4f51-98f2-e1f3e021f8ac,新北市石碇區石碇國民小學附設幼兒園,新北市石碇區石碇國民小學附設幼兒園,新北市石碇區石碇國民小學附設幼兒園,公立,石碇區,許慈芬,,30,3728,1985/12/27,1,2363.0,97.52,135.0,3.25,0,0,無,0,0,0
1cff3c7f-bdde-47a8-bd74-783c69e219a2,新北市私立幼心園幼兒園,新北市私立幼心園幼兒園,新北市私立幼心園幼兒園,私立,三峽區,陳寶慧,,29,5533,2002/10/30,1,102.6,102.06,,3.52,0,0,無,1,6000,0
1d07c669-62b8-4810-995a-f75f297d7cef,行政院新莊聯合辦公大樓各進駐機關員工子女非營利幼兒園(委託社團法人新竹市教保人員協會辦理),行政院新莊聯合辦公大樓各進駐機關員工子女非營利幼兒園(委託社團法人新竹市教保人員協會辦理),行政院新莊聯合辦公大樓各進駐機關員工子女非營利幼兒園,非營利,新莊區,許玉齡,社團法人新竹市教保人員協會,105,2000,2018/07/27,1,669.6,327.7,341.9,3.12,0,0,無,0,0,0
1d307668-1a56-464a-9546-a92e51187cb4,新北市立淡水幼兒園竹圍分班,新北市立淡水幼兒園,新北市立淡水幼兒園,公立,淡水區,,,106,3706,2000/07/01,1,998.81,998.81,,9.42,0,0,無,0,0,0
1d6d422b-e67a-451c-b8c1-7951ac5e4f27,新北市私立立大幼兒園,新北市私立立大幼兒園,新北市私立立大幼兒園,私立,新店區,陳禮輝,,52,12450,2010/01/05,1,187.18,187.18,,3.6,0,0,無,0,0,0
1d8a884d-520e-4ece-8ff3-76ddc4f82666,新北市立中和幼兒園碧湖分班,新北市立中和幼兒園,新北市立中和幼兒園,公立,中和區,,,90,3706,2007/10/26,1,316.96,151.96,165.0,1.69,0,0,無,0,0,0
1dc12f64-2a96-458c-a4e9-4c6cd9ec274c,新北市私立幼愛幼兒園,新北市私立幼愛幼兒園,新北市私立幼愛幼兒園,私立,新莊區,高碧森,,80,4500,1998/04/02,1,392.3,279.3,113.0,3.49,0,0,113-115,1,6000,0
1e133a1e-f41b-4c9f-a706-02a4585c03a0,新北市私立小甜甜幼兒園,新北市私立小甜甜幼兒園,新北市私立小甜甜幼兒園,私立,三峽區,范偉,,61,4500,1982/08/15,1,215.26,122.24,93.02,2.0,0,0,113-115,3,59000,0
1e5ca79c-2cac-44b8-9474-346a7555064d,新北市清水高中非營利幼兒園(委託財團法人台北市中華基督教青年會辦理),新北市清水高中非營利幼兒園(委託財團法人台北市中華基督教青年會辦理),新北市清水高中非營利幼兒園,非營利,土城區,賴允亮,財團法人台北市中華基督教青年會,90,2000,2024/09/05,1,1304.38,745.74,558.64,8.29,0,0,無,0,0,0
1eb5842d-5e62-4777-ba95-6051a5e5cfa7,新北市私立謙禧幼兒園,新北市私立謙禧幼兒園,新北市私立謙禧幼兒園,私立,中和區,楊維萍,,25,13564,2015/11/18,1,136.69,86.67,50.02,3.47,0,0,無,0,0,0
1ef11ca7-994f-4fc8-8757-0bc422967021,新北市私立菁英幼兒園,新北市私立菁英幼兒園,新北市私立菁英幼兒園,私立,淡水區,林瑋琳,,40,9300,2005/01/12,1,141.755,141.755,,3.54,0,0,無,8,201000,1
1ef21201-707b-40b2-9e07-1710f5f69e96,新北市私立吉優幼兒園,新北市私立吉優幼兒園,新北市私立吉優幼兒園,私立,汐止區,賴德義,,133,18100,2001/07/27,1,668.04,467.78,,3.52,0,0,無,0,0,0
1efbdd20-20a4-4751-8500-a777d9ef60f1,新北市私立天心幼兒園,新北市私立天心幼兒園,新北市私立天心幼兒園,私立,萬里區,王德鏗,,50,4500,2000/10/13,1,181.22,115.6,65.62,2.31,0,0,113-115,1,50000,0
1f24bd95-2d34-4de9-93c1-ba1198b2f6d4,新北市立永和幼兒園忠孝分班,新北市立永和幼兒園,新北市立永和幼兒園,公立,永和區,,,100,3706,2004/08/06,1,619.45,619.45,,6.19,0,0,無,0,0,0
1f5965d3-a5cb-4988-9044-27ea0605cf76,新北市中和區興南國民小學附設幼兒園,新北市中和區興南國民小學附設幼兒園,新北市中和區興南國民小學附設幼兒園,公立,中和區,曾長麗,,166,3728,1986/04/23,1,1349.75,966.1,383.65,5.82,0,0,無,0,0,0
1f5c5076-404b-4cbd-929a-27ba0c15b36f,新北市私立雨果幼兒園,新北市私立雨果幼兒園,新北市私立雨果幼兒園,私立,淡水區,吳靜美,,34,12600,2003/10/07,1,160.196,140.77,,4.14,0,0,無,0,0,0
1fbc2160-6c3a-4c34-9d89-4989e9eb311c,新北市私立景新幼兒園,新北市私立景新幼兒園,新北市私立景新幼兒園,私立,中和區,許芳玲,,40,4606,1999/07/12,1,,,,,0,0,115-115,0,0,0
1fdbe55b-77a7-4357-9677-d50b29ac90df,新北市立猴硐—蒙特梭利實驗小學附設幼兒園,新北市立猴硐—蒙特梭利實驗小學附設幼兒園,新北市立猴硐—蒙特梭利實驗小學附設幼兒園,公立,瑞芳區,王瑞邦,,23,3728,1993/11/25,1,373.0,152.0,221.0,6.61,0,0,無,0,0,0
1ff04a14-59b9-4537-b84c-31be0cf1bd01,新北市私立小親親幼兒園,新北市私立小親親幼兒園,新北市私立小親親幼兒園,私立,淡水區,陳定國,,78,4575,1983/02/23,1,370.0,370.0,,4.74,0,0,114-115,7,318000,0
1ff0e2db-4e9e-4e65-a8a2-20513d655330,新北市私立淯馨幼兒園,新北市私立淯馨幼兒園,新北市私立淯馨幼兒園,私立,永和區,黃聖凱,,37,5000,2009/04/20,1,160.47,160.47,,4.34,0,0,114-115,2,12000,0
201270ee-418d-451e-9220-a0670c3fd257,新北市私立童心幼兒園,新北市私立童心幼兒園,新北市私立童心幼兒園,私立,板橋區,周慶寧,,41,9500,2009/04/29,1,149.3,149.3,,3.64,0,1,無,1,60000,0
211d9561-1287-4e21-8893-9ea56e3e0863,新北市私立春福幼兒園,新北市私立春福幼兒園,新北市私立春福幼兒園,私立,深坑區,陳明志,,44,4500,2001/01/20,1,154.24,154.24,,3.51,0,0,113-115,0,0,0
21531b5d-6f2e-4579-bb33-69e6b696f1b1,新北市私立雅格幼兒園,新北市私立雅格幼兒園,新北市私立雅格幼兒園,私立,新店區,林愉靜,,29,3000,2010/11/08,1,131.08,104.56,,3.61,0,0,115-115,2,6000,0
21a24ff7-584f-4b1d-9378-87976ec68ef3,新北市立林口幼兒園湖北分班,新北市立林口幼兒園,新北市立林口幼兒園,公立,林口區,,,30,3706,2004/11/23,1,206.08,74.86,131.22,2.5,0,0,無,0,0,0
21b31ad5-c236-40d6-90c5-0fb17a31df6f,新北市三重區三重國民小學附設幼兒園,新北市三重區三重國民小學附設幼兒園,新北市三重區三重國民小學附設幼兒園,公立,三重區,朱富榮,,60,3728,1993/12/04,1,558.0,348.0,210.0,5.8,0,0,無,0,0,0
21ecfdec-e787-4743-8eee-d723acd88121,新北市淡水區鄧公國民小學附設幼兒園,新北市淡水區鄧公國民小學附設幼兒園,新北市淡水區鄧公國民小學附設幼兒園,公立,淡水區,顏顯權,,60,3728,1997/08/01,1,570.0,390.0,180.0,6.5,0,0,無,0,0,0
226e12ea-7849-43aa-8b5d-3c8625c2bf06,新北市私立華邇街感恩幼兒園,新北市私立華邇街感恩幼兒園,新北市私立華邇街感恩幼兒園,私立,林口區,蔡清雯,,180,20200,2025/04/10,1,1495.65,672.65,823.0,3.74,0,0,無,0,0,0
229662e6-3d38-44c4-9862-098b4bfae61b,新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市中正非營利幼兒園,非營利,土城區,吳文宗,財團法人三之三生命教育基金會,136,2000,2018/09/27,1,855.16,587.43,267.73,4.32,0,0,無,1,6000,0
