code,short_name,academic_year,rule,rule_text,passed,detail,severity
N19,中園,112,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 2,210,000，本期餘絀 +292,370（未虧損）",high
N19,中園,112,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 2,210,000 = 收入合計 19,390,034 的 11.4%",high
N19,中園,112,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,670,379（決算 11,256,942 / 預算 12,927,321），同期支出合計超支 2,198,687。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N19,中園,112,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 221,908 vs 年末應付受託法人款 221,908，差額 +0；本年度以現金支付約 104,024（表列行政管理費 325,932 − 揭露數）",medium
N19,中園,112,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 2,572,267——可能為代收代付，需確認是否總額入帳",medium
N19,中園,113,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 363,727 vs 負債 363,727，差額 +0",medium
N19,中園,113,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 9,072,000 = 負債 9,072,000",high
N19,中園,113,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,"提列 3,580,000 後本期餘絀 -295,085（虧損），但提列前為 +3,284,915（未虧損）——虧損係提列本身造成，是否符合「未發生虧損之年度」需主管機關認定",high
N19,中園,113,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 3,580,000 = 收入合計 20,306,043 的 17.6%",high
N19,中園,113,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,668,191（決算 11,556,371 / 預算 13,224,562），同期支出合計超支 3,569,846。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N19,中園,113,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 203,350 vs 年末應付受託法人款 203,350，差額 +0；本年度以現金支付約 108,606（表列行政管理費 311,956 − 揭露數）",medium
N19,中園,113,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 2,381,021；延長照顧服務收入淨額 = 延長照顧服務支出 = 171,745——可能為代收代付，需確認是否總額入帳",medium
N20,柏翠,110,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 162,082 vs 負債 162,082，差額 +0",medium
N20,柏翠,110,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,,兩側皆未列示,medium
N20,柏翠,110,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,缺業務發展費或本期餘絀,high
N20,柏翠,110,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,,缺業務發展費或收入合計,high
N20,柏翠,110,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,823,405（決算 9,767,193 / 預算 11,590,598），同期支出合計超支 553,672。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N20,柏翠,110,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 192,420 vs 年末應付受託法人款 192,420，差額 +0；本年度以現金支付約 4,000（表列行政管理費 196,420 − 揭露數）",medium
N20,柏翠,110,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 2,658,341——可能為代收代付，需確認是否總額入帳",medium
N20,柏翠,111,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 229,670 vs 負債 229,670，差額 +0",medium
N20,柏翠,111,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,,兩側皆未列示,medium
N20,柏翠,111,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,缺業務發展費或本期餘絀,high
N20,柏翠,111,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,,缺業務發展費或收入合計,high
N20,柏翠,111,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,564,138（決算 10,307,328 / 預算 11,871,466），同期支出合計超支 1,925,704。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N20,柏翠,111,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 187,889 vs 年末應付受託法人款 187,889，差額 +0；本年度以現金支付約 8,531（表列行政管理費 196,420 − 揭露數）",medium
N20,柏翠,111,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 3,471,196——可能為代收代付，需確認是否總額入帳",medium
N20,柏翠,112,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,False,"資產 230,882 vs 負債 312,600，差額 +81,718　⚠️ 但 113 學年度已補足（見 reserve_timeseries.csv），非持續性缺口",medium
N20,柏翠,112,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,,兩側皆未列示,medium
N20,柏翠,112,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,缺業務發展費或本期餘絀,high
N20,柏翠,112,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,,缺業務發展費或收入合計,high
N20,柏翠,112,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,987,285（決算 12,881,177 / 預算 14,868,462），同期支出合計節餘 215,441。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N20,柏翠,112,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 299,060 vs 年末應付受託法人款 299,060，差額 +0；本年度以現金支付約 64,939（表列行政管理費 363,999 − 揭露數）",medium
N20,柏翠,112,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 2,288,367——可能為代收代付，需確認是否總額入帳",medium
N20,柏翠,113,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 397,250 vs 負債 397,250，差額 +0",medium
N20,柏翠,113,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,,兩側皆未列示,medium
N20,柏翠,113,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,缺業務發展費或本期餘絀,high
N20,柏翠,113,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,,缺業務發展費或收入合計,high
N20,柏翠,113,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,880,220（決算 13,308,102 / 預算 15,188,322），同期支出合計超支 1,831,151。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
