title,type,academic_year,slip_status,n_semesters_filed,n_age_groups,class_types,y_學費,y_雜費,y_材料費,y_活動費,y_午餐費,y_點心費,y_交通費,y_課後延托費,y_家長會費,y_全學期總收費,y_學雜費,y_餐點費,y_代收代辦,y_核心合計
新北市三重區碧華國民小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區碧華國民小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區興穀國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區興穀國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區興穀國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區興穀國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區興穀國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區興穀國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區重陽國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區重陽國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區重陽國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區重陽國民小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區重陽國民小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區重陽國民小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區集美國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區集美國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區集美國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區集美國民小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區集美國民小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市三重區集美國民小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區中和國民小學附設幼兒園,公立,109,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區中和國民小學附設幼兒園,公立,110,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區中和國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區中和國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區中和國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區中和國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區光復國民小學附設幼兒園,公立,109,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區光復國民小學附設幼兒園,公立,110,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區光復國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區光復國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區光復國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區光復國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區復興國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區復興國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區復興國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區復興國民小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區復興國民小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區復興國民小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區景新國民小學附設幼兒園,公立,109,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區景新國民小學附設幼兒園,公立,110,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區景新國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區景新國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區景新國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區景新國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區秀山國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區秀山國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區秀山國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區秀山國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區秀山國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區秀山國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區積穗國民小學附設幼兒園,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,7200.0,6300.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區積穗國民小學附設幼兒園,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,7200.0,6300.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區積穗國民小學附設幼兒園,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,7200.0,6300.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區積穗國民小學附設幼兒園,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,7200.0,6300.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區積穗國民小學附設幼兒園,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,7200.0,6300.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區積穗國民小學附設幼兒園,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,7200.0,6300.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區自強國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區自強國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區自強國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區自強國民小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區自強國民小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區自強國民小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區興南國民小學附設幼兒園,公立,109,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區興南國民小學附設幼兒園,公立,110,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區興南國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區興南國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區興南國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區興南國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區錦和國民小學附設幼兒園,公立,109,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區錦和國民小學附設幼兒園,公立,110,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區錦和國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區錦和國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區錦和國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中和區錦和國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市中園非營利幼兒園(委託財團法人成長文教基金會辦理),非營利,109,已申報,2,4,全日班,,,,,,,,,,95325.0,,,,
新北市中園非營利幼兒園(委託財團法人成長文教基金會辦理),非營利,110,已申報,2,4,全日班,,,,,,,,,,95325.0,,,,
新北市中園非營利幼兒園(委託財團法人成長文教基金會辦理),非營利,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市中園非營利幼兒園(委託財團法人成長文教基金會辦理),非營利,112,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市中園非營利幼兒園(委託財團法人成長文教基金會辦理),非營利,113,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市中園非營利幼兒園(委託財團法人成長文教基金會辦理),非營利,114,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理),非營利,109,已申報,2,3,全日班,,,,,,,,,,91836.0,,,,
新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理),非營利,110,已申報,2,3,全日班,,,,,,,,,,91836.0,,,,
新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理),非營利,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理),非營利,112,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理),非營利,113,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理),非營利,114,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,109,已申報,2,3,全日班,,,,,,,,,,109308.0,,,,
新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,110,已申報,2,3,全日班,,,,,,,,,,109308.0,,,,
新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,112,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,113,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,114,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市五股區五股國民小學附設幼兒園,公立,109,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區五股國民小學附設幼兒園,公立,110,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區五股國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區五股國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區五股國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區五股國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區德音國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區德音國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區德音國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區德音國民小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區德音國民小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區德音國民小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區成州國民小學附設幼兒園,公立,109,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,375.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區成州國民小學附設幼兒園,公立,110,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,375.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區成州國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,375.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區成州國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,375.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區成州國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,375.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市五股區成州國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,375.0,33350.0,15350.0,13500.0,18000.0,33350.0
