code,short_name,academic_year,pdf_page,page_kind,table_index,section,title,context_heading,n_columns,n_rows,n_valued_rows,aligned
N02,山北,113,22,note,3,admin_fee,行政管理費,,2,1,1,True
N02,山北,113,23,note,1,payables,其他應付款,,2,1,1,True
N02,山北,113,24,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,13,True
N02,山北,113,24,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,1,4,4,True
N02,山北,113,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,5,31,31,True
N02,山北,113,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,8,30,30,True
N02,山北,113,27,detail_schedule,1,unrouted,,,8,31,30,True
N02,山北,113,28,property_list,1,property,財產清冊,,1,33,32,True
N02,山北,113,29,property_list,1,unrouted,,,3,8,8,True
N02,山北,113,29,property_list,2,property,2.購置財產,,3,11,11,True
N02,山北,113,30,auditor_report,1,auditor_checklist,113學年度第2學期會計師查核附表,,3,22,19,True
N02,山北,113,31,detail_schedule,1,unrouted,,,3,21,21,True
N02,山北,113,31,detail_schedule,2,personnel_detail,人事費補充說明,,4,2,2,True
N02,山北,113,32,other,1,unrouted,,,3,16,16,True
N02,山北,113,33,other,1,unrouted,,,3,9,9,True
N02,山北,113,34,other,1,auditor_checklist,查核項目,,3,13,1,True
N02,山北,113,35,auditor_report,1,auditor_checklist,查核項目,,3,4,0,True
N02,山北,113,36,detail_schedule,1,performance_review,113學年度績效考評,,1,5,3,True
N02,山北,113,37,other,1,unrouted,考評指標考評方式評分考評依據備註,,1,4,4,True
N02,山北,113,37,other,2,unrouted,其他特殊情形：（採總分外扣方式，扣至總分0分止）,,1,1,0,True
N03,龍埔成長,110,5,balance_sheet,1,balance_sheet,資產負債表,,4,34,29,True
N03,龍埔成長,110,6,income_statement,1,income_statement,收支餘絀表,,4,22,19,True
N03,龍埔成長,110,7,income_statement,1,income_statement,收支餘絀表,,4,22,19,True
N03,龍埔成長,110,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N03,龍埔成長,110,9,cash_flow,1,cash_flow,現金流量表,,2,21,14,True
N03,龍埔成長,110,14,note,1,cash_detail,,（一）現金及銀行存款,2,4,4,True
N03,龍埔成長,110,14,note,2,severance_reserve,,1. 資遣費準備,2,3,3,True
N03,龍埔成長,110,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
N03,龍埔成長,110,14,note,4,development_reserve,,2. 業務發展準備,2,3,3,True
N03,龍埔成長,110,15,note,1,development_reserve,,業務發展準備金,2,1,1,True
N03,龍埔成長,110,15,note,2,unrouted,,(三) 營運資產,4,1,1,True
N03,龍埔成長,110,15,note,3,unrouted,,(三) 營運資產,4,1,1,True
N03,龍埔成長,110,15,note,4,property,,2. 購置財產,4,1,1,True
N03,龍埔成長,110,15,note,5,property,,2. 購置財產,4,1,1,True
N03,龍埔成長,110,15,note,6,unrouted,,(四) 收支明細表,2,10,8,True
N03,龍埔成長,110,16,detail_schedule,1,personnel_detail,,2. 人事費,4,12,12,True
N03,龍埔成長,110,16,detail_schedule,2,personnel_detail,,2. 人事費,4,12,12,True
N03,龍埔成長,110,17,detail_schedule,1,operating_detail,,3. 業務費,4,16,16,True
N03,龍埔成長,110,17,detail_schedule,2,operating_detail,,3. 業務費,4,16,16,True
N03,龍埔成長,110,18,detail_schedule,1,material_detail,,4. 材料費,4,5,5,True
N03,龍埔成長,110,18,detail_schedule,2,material_detail,,4. 材料費,4,5,5,True
N03,龍埔成長,110,19,note,1,maintenance_detail,,5. 維護費,4,4,4,True
N03,龍埔成長,110,19,note,2,maintenance_detail,,5. 維護費,4,4,4,True
N03,龍埔成長,110,19,note,3,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N03,龍埔成長,110,19,note,4,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N03,龍埔成長,110,20,detail_schedule,1,project_subsidy,,(1)　專案補助收入及支出,3,8,8,True
N03,龍埔成長,110,20,detail_schedule,2,project_subsidy,,(1)　專案補助收入及支出,3,7,7,True
N03,龍埔成長,110,20,detail_schedule,3,agency_subsidy,,(2)　代收補助收入及支出,3,3,3,True
N03,龍埔成長,110,20,detail_schedule,4,agency_subsidy,,(2)　代收補助收入及支出,3,3,3,True
N03,龍埔成長,110,20,detail_schedule,5,agency_passthrough,,(3)　代收代付收入及支出,3,5,5,True
N03,龍埔成長,110,21,note,1,unrouted,,,3,5,5,True
N03,龍埔成長,110,21,note,2,surplus_execution,龍埔成長幼兒園之賸餘款執行概況表,,1,4,4,True
N03,龍埔成長,110,21,note,3,admin_fee,行政管理費,,2,1,1,True
N03,龍埔成長,110,22,note,1,payables,其他應付款,,2,1,1,True
N03,龍埔成長,110,23,detail_schedule,1,income_by_function,收支餘絀表－功能別,附表一：收支餘絀表-功能別,1,17,13,True
N03,龍埔成長,110,23,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,1,4,4,True
N03,龍埔成長,110,24,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,30,30,True
N03,龍埔成長,110,25,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,8,30,30,True
N03,龍埔成長,110,26,detail_schedule,1,unrouted,,,8,32,31,True
N03,龍埔成長,110,27,property_list,1,property,財產清冊,,5,31,31,True
N03,龍埔成長,110,28,property_list,1,unrouted,,,1,27,26,True
N03,龍埔成長,110,29,property_list,1,property,2.購置財產,,7,15,15,True
N03,龍埔成長,110,30,other,1,auditor_checklist,110學年度第2學期會計師查核附表,,3,23,19,True
N03,龍埔成長,110,31,detail_schedule,1,unrouted,,,4,3,3,True
N03,龍埔成長,110,32,detail_schedule,1,auditor_checklist,查核項目,,3,14,0,True
N03,龍埔成長,110,33,detail_schedule,1,unrouted,,,3,10,0,True
N03,龍埔成長,110,34,auditor_report,1,auditor_checklist,查核項目,,3,14,0,True
N03,龍埔成長,110,35,detail_schedule,1,performance_review,110學年度績效考評,,1,13,2,True
N03,龍埔成長,110,36,auditor_report,1,unrouted,,,3,7,4,True
N03,龍埔成長,111,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N03,龍埔成長,111,9,cash_flow,1,cash_flow,現金流量表,,2,21,14,True
N03,龍埔成長,111,14,note,1,cash_detail,,(一) 現金及銀行存款,2,4,4,True
N03,龍埔成長,111,14,note,2,severance_reserve,,1. 資遣費準備,2,3,3,True
N03,龍埔成長,111,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
N03,龍埔成長,111,14,note,4,development_reserve,,2. 業務發展準備,2,3,3,True
N03,龍埔成長,111,15,note,1,development_reserve,,業務發展準備金,2,1,1,True
N03,龍埔成長,111,15,note,2,property,,1. 代管財產,4,1,1,True
N03,龍埔成長,111,15,note,3,property,,1. 代管財產,4,1,1,True
N03,龍埔成長,111,15,note,4,property,,2. 購置財產,4,1,1,True
N03,龍埔成長,111,15,note,5,property,,2. 購置財產,4,1,1,True
N03,龍埔成長,111,15,note,6,unrouted,,1. 教保費收入,2,10,8,True
N03,龍埔成長,111,16,detail_schedule,1,personnel_detail,,2. 人事費,4,12,12,True
N03,龍埔成長,111,16,detail_schedule,2,personnel_detail,,2. 人事費,4,12,12,True
N03,龍埔成長,111,17,detail_schedule,1,operating_detail,,3. 業務費,4,16,16,True
N03,龍埔成長,111,17,detail_schedule,2,operating_detail,,3. 業務費,4,16,16,True
N03,龍埔成長,111,18,detail_schedule,1,material_detail,,4. 材料費,4,5,5,True
N03,龍埔成長,111,18,detail_schedule,2,material_detail,,4. 材料費,4,5,5,True
N03,龍埔成長,111,18,detail_schedule,3,maintenance_detail,,5. 維護費,4,4,4,True
N03,龍埔成長,111,18,detail_schedule,4,maintenance_detail,,5. 維護費,4,4,4,True
N03,龍埔成長,111,19,note,1,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N03,龍埔成長,111,19,note,2,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N03,龍埔成長,111,19,note,3,project_subsidy,,(1) 專案補助收入及支出,3,10,10,True
N03,龍埔成長,111,23,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,14,True
N03,龍埔成長,111,23,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,1,4,4,True
N03,龍埔成長,111,24,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,5,30,30,True
N03,龍埔成長,111,25,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,12,32,31,True
N03,龍埔成長,111,26,detail_schedule,1,unrouted,,,12,31,30,True
N03,龍埔成長,112,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N03,龍埔成長,112,9,cash_flow,1,cash_flow,現金流量表,,2,21,14,True
N03,龍埔成長,112,14,note,1,cash_detail,,(一) 現金及銀行存款,2,4,4,True
N03,龍埔成長,112,14,note,2,severance_reserve,,1. 資遣費準備,2,3,3,True
N03,龍埔成長,112,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
N03,龍埔成長,112,15,note,1,development_reserve,,2. 業務發展準備,2,3,3,True
N03,龍埔成長,112,15,note,2,development_reserve,,2. 業務發展準備,2,1,1,True
N03,龍埔成長,112,15,note,3,property,,1. 代管財產,4,1,1,True
N03,龍埔成長,112,15,note,4,property,,1. 代管財產,4,1,1,True
N03,龍埔成長,112,15,note,5,property,,2. 購置財產,4,1,1,True
N03,龍埔成長,112,15,note,6,property,,2. 購置財產,4,1,1,True
N03,龍埔成長,112,16,detail_schedule,1,unrouted,,(四) 收支明細表 1. 教保費收入,2,10,8,True
N03,龍埔成長,112,16,detail_schedule,2,personnel_detail,,(四) 收支明細表 2. 人事費,4,12,12,True
N03,龍埔成長,112,16,detail_schedule,3,personnel_detail,,(四) 收支明細表 2. 人事費,4,4,4,True
N03,龍埔成長,112,17,detail_schedule,1,personnel_detail,,人事費明細（續）,4,8,8,True
N03,龍埔成長,112,17,detail_schedule,2,operating_detail,,3. 業務費,4,16,16,True
N03,龍埔成長,112,18,detail_schedule,1,operating_detail,,業務費,4,16,16,True
N03,龍埔成長,112,18,detail_schedule,2,material_detail,,4. 材料費,4,5,5,True
N03,龍埔成長,112,18,detail_schedule,3,material_detail,,4. 材料費,4,5,5,True
N03,龍埔成長,112,19,detail_schedule,1,maintenance_detail,,5. 維護費,4,4,4,True
N03,龍埔成長,112,19,detail_schedule,2,maintenance_detail,,5. 維護費,4,4,4,True
N03,龍埔成長,112,19,detail_schedule,3,unrouted,,6. 延長照顧服務收支,2,5,5,True
N03,龍埔成長,112,20,note,1,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N03,龍埔成長,112,20,note,2,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N03,龍埔成長,112,20,note,3,project_subsidy,,(1) 專案補助收入及支出,3,10,10,True
N03,龍埔成長,112,20,note,4,project_subsidy,,(1) 專案補助收入及支出,3,10,10,True
N03,龍埔成長,112,24,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,14,True
N03,龍埔成長,112,24,detail_schedule,2,unrouted,,"補充說明：教保費收支淨額金額為2,572,299元，分析如下：",1,4,4,True
N03,龍埔成長,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,30,30,True
N03,龍埔成長,112,26,detail_schedule,1,unrouted,各學年收支預算比較表,附表三：各學年收支預算比較表,16,26,26,True
N03,龍埔成長,112,27,detail_schedule,1,unrouted,,,16,36,35,True
N03,龍埔成長,113,5,balance_sheet,1,balance_sheet,資產負債表,,2,34,29,True
N03,龍埔成長,113,6,income_statement,1,income_statement,收支餘絀表,,4,22,19,True
N03,龍埔成長,113,7,income_statement,1,income_statement,收支餘絀表,,4,22,19,True
N03,龍埔成長,113,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N03,龍埔成長,113,9,cash_flow,1,cash_flow,現金流量表,,2,21,14,True
N03,龍埔成長,113,14,note,1,cash_detail,,(一) 現金及銀行存款,2,4,4,True
N03,龍埔成長,113,14,note,2,severance_reserve,,1. 資遣費準備,2,3,3,True
N03,龍埔成長,113,15,note,1,severance_reserve,,資遣費準備金,2,1,1,True
N03,龍埔成長,113,15,note,2,development_reserve,,2. 業務發展準備,2,3,3,True
N03,龍埔成長,113,15,note,3,development_reserve,,2. 業務發展準備,2,1,1,True
N03,龍埔成長,113,15,note,4,property,,1. 代管財產,4,1,1,True
N03,龍埔成長,113,15,note,5,property,,1. 代管財產,4,1,1,True
N03,龍埔成長,113,15,note,6,property,,2. 購置財產,4,1,1,True
N03,龍埔成長,113,15,note,7,property,,2. 購置財產,4,1,1,True
N03,龍埔成長,113,16,detail_schedule,1,unrouted,,(四) 收支明細表 1. 教保費收入,2,11,9,True
N03,龍埔成長,113,16,detail_schedule,2,personnel_detail,,(四) 收支明細表 2. 人事費,4,11,11,True
N03,龍埔成長,113,16,detail_schedule,3,personnel_detail,,(四) 收支明細表 2. 人事費,4,5,5,True
N03,龍埔成長,113,17,detail_schedule,1,personnel_detail,,人事費明細表（上接前頁）,4,7,7,True
N03,龍埔成長,113,17,detail_schedule,2,operating_detail,業務費,3.　業務費,4,16,16,True
N03,龍埔成長,113,18,detail_schedule,1,operating_detail,,業務費,4,16,16,True
N03,龍埔成長,113,18,detail_schedule,2,material_detail,材料費,4. 材料費,4,5,5,True
N03,龍埔成長,113,19,detail_schedule,1,material_detail,,材料費,4,5,5,True
N03,龍埔成長,113,19,detail_schedule,2,maintenance_detail,維護費,5. 維護費及修繕購置費,4,4,4,True
N03,龍埔成長,113,19,detail_schedule,3,maintenance_detail,修繕購置費,5. 維護費及修繕購置費,4,1,1,True
N03,龍埔成長,113,19,detail_schedule,4,maintenance_detail,維護費,5. 維護費及修繕購置費,4,4,4,True
N03,龍埔成長,113,19,detail_schedule,5,maintenance_detail,修繕購置費,5. 維護費及修繕購置費,4,1,1,True
N03,龍埔成長,113,20,note,1,unrouted,,6. 延長照顧服務收支,2,5,5,True
N03,龍埔成長,113,20,note,2,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N03,龍埔成長,113,20,note,3,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N03,龍埔成長,113,20,note,4,project_subsidy,,(1) 專案補助收入及支出,3,7,7,True
N03,龍埔成長,113,21,note,1,unrouted,,,3,10,10,True
N03,龍埔成長,113,21,note,2,agency_subsidy,(2) 代收補助收入及支出,,3,1,1,True
N03,龍埔成長,113,21,note,3,unrouted,,,3,3,3,True
N03,龍埔成長,113,21,note,4,agency_passthrough,(3) 代收代付收入及支出,,3,1,1,True
N03,龍埔成長,113,21,note,5,unrouted,,,3,1,1,True
N03,龍埔成長,113,22,note,1,surplus_execution,龍埔成長幼兒園之賸餘款執行概況表,,1,3,3,True
N03,龍埔成長,113,22,note,2,related_party,(一)關係人之名稱及關係,,1,1,0,True
N03,龍埔成長,113,22,note,3,admin_fee,1. 行政管理費,,2,1,1,True
N03,龍埔成長,113,22,note,4,payables,2. 其他應付款,,2,1,1,True
N03,龍埔成長,113,24,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,15,True
N03,龍埔成長,113,24,detail_schedule,2,unrouted,,"補充說明：教保費收支淨額金額為854,150元，分析如下：",1,4,4,True
N03,龍埔成長,113,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,30,30,True
N03,龍埔成長,113,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,4,33,33,True
N03,龍埔成長,113,27,detail_schedule,1,unrouted,,,4,28,27,True
N03,龍埔成長,113,28,property_list,1,property,財產清冊,,1,31,0,True
N03,龍埔成長,113,29,property_list,1,unrouted,,,3,28,28,True
N03,龍埔成長,113,30,property_list,1,property,2. 購置財產,,5,27,27,True
N03,龍埔成長,113,31,auditor_report,1,auditor_checklist,113學年度第2學期會計師查核附表,,3,22,19,True
N03,龍埔成長,113,32,detail_schedule,1,auditor_checklist,查核項目（是否符合）,,3,21,21,True
N03,龍埔成長,113,32,detail_schedule,2,personnel_detail,人事費補充說明,,4,3,3,True
N03,龍埔成長,113,33,detail_schedule,1,unrouted,,,3,14,14,True
N03,龍埔成長,113,33,detail_schedule,2,operating_detail,業務費補充說明,,4,2,2,True
N03,龍埔成長,113,34,other,1,unrouted,,,3,15,11,True
N03,龍埔成長,113,35,auditor_report,1,unrouted,,,3,3,0,True
N03,龍埔成長,113,36,auditor_report,1,auditor_checklist,查核項目,,3,4,0,True
N03,龍埔成長,113,37,other,1,performance_review,113學年度績效考評,,1,5,3,True
N03,龍埔成長,113,38,auditor_report,1,unrouted,,,5,10,4,True
N03,龍埔成長,113,38,auditor_report,2,unrouted,其他特殊情形：（採總分外扣方式，扣至總分0分止）,,4,4,0,True
N04,海工,110,5,balance_sheet,1,balance_sheet,資產負債表,,4,29,24,True
N04,海工,110,6,income_statement,1,income_statement,收支餘絀表,,4,22,19,True
N04,海工,110,7,income_statement,1,income_statement,收支餘絀表,,4,22,20,True
N04,海工,110,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N04,海工,110,9,cash_flow,1,cash_flow,現金流量表,,2,21,13,True
N04,海工,110,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N04,海工,110,14,note,2,severance_reserve,,1. 資遣費準備,2,4,4,True
N04,海工,110,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
